,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
7619,2020,03/12/2020,2020-02-28,,IFF,"Internationa Flavors & Fragrances, Inc.",sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7620,2020,03/12/2020,2020-02-28,,IRM,Iron Mountain Incorporated,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7621,2020,03/12/2020,2020-02-28,,SJM,J.M. Smucker Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7622,2020,03/12/2020,2020-02-10,,JPM,JP Morgan Chase & Co.,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7623,2020,03/12/2020,2020-02-28,,KSS,Kohl's Corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7624,2020,03/12/2020,2020-02-28,,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7625,2020,03/12/2020,2020-02-13,,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7626,2020,03/12/2020,2020-02-14,,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7627,2020,03/12/2020,2020-02-21,,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7628,2020,03/12/2020,2020-02-18,,--,Lake Travis TX Indep sch Dist Perm sch gtd Fund Unlimited Tax 5% Feb,sale_full,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7629,2020,03/12/2020,2020-02-28,,L,Loews Corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7630,2020,03/12/2020,2020-02-28,,M,Macy's Inc,sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7631,2020,03/12/2020,2020-02-10,,MAS,Masco Corporation,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7632,2020,03/12/2020,2020-02-10,,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7633,2020,03/12/2020,2020-02-28,,NWL,Newell Brands Inc.,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7634,2020,03/12/2020,2020-02-28,,NTRS,Northern Trust Corporation,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7635,2020,03/12/2020,2020-02-10,,NTRS,Northern Trust Corporation,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7636,2020,03/12/2020,2020-02-10,,NTR,Nutrien ltd. Common Shares,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7637,2020,03/12/2020,2020-02-10,,OMC,Omnicom Group Inc.,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7638,2020,03/12/2020,2020-02-10,,PCAR,PACCAR Inc.,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7639,2020,03/12/2020,2020-02-10,,PEP,"Pepsico, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7640,2020,03/12/2020,2020-02-28,,PM,Philip Morris International Inc,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7641,2020,03/12/2020,2020-02-10,,PPG,"PPG Industries, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7642,2020,03/12/2020,2020-02-10,,DGX,Quest Diagnostics Incorporated,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7643,2020,03/12/2020,2020-02-10,,SLB,Schlumberger N.V.,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7644,2020,03/12/2020,2020-02-28,,SPG,"Simon Property Group, Inc.",sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7645,2020,03/12/2020,2020-02-10,,SNNUF,Smith & Nephew Plc ord Ordinary Shares,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7646,2020,03/12/2020,2020-02-10,,LUV,Southwest Airlines Company,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7647,2020,03/12/2020,2020-02-24,,LUV,Southwest Airlines Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7648,2020,03/12/2020,2020-02-10,,TEL,TE Connectivity ltd. New Switzerland Registered Shares,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7649,2020,03/12/2020,2020-02-28,,KHC,The Kraft Heinz Company,sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7650,2020,03/12/2020,2020-02-10,,TJX,"TJX Companies, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7651,2020,03/12/2020,2020-02-19,,--,Truist Fin Corp Var Rt Perp Mat dtd 12/09/2019,sale_partial,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7652,2020,03/12/2020,2020-02-19,,--,Truist Fin Corp Var Rt Perp Mat dtd 12/09/2019,purchase,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7653,2020,03/12/2020,2020-02-10,,UL,Unilever PLC,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7654,2020,03/12/2020,2020-02-28,,UPS,"United Parcel Service, Inc.",sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7655,2020,03/12/2020,2020-02-10,,UNH,UnitedHealth Group Incorporated Common Stock,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7656,2020,03/12/2020,2020-02-28,,VTR,"Ventas, Inc.",purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7657,2020,03/12/2020,2020-02-25,,--,Viacom Inc Var Rt 02/28/2057 dtd 02/28/2017,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7658,2020,03/12/2020,2020-02-28,,--,Viacom Inc Var Rt 02/28/2057 dtd 02/28/2017,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7659,2020,03/12/2020,2020-02-28,,VIAC,ViacomCBs Inc. - Class B,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7660,2020,03/12/2020,2020-02-20,,--,Wachovia Cap TR III Var Rt Perp Mat dtd 02/01/2006,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7661,2020,03/12/2020,2020-02-21,,--,Wachovia Cap TR III Var Rt Perp Mat dtd 02/01/2006,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7662,2020,03/12/2020,2020-02-28,,WBA,"Walgreens Boots Alliance, Inc.",sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7663,2020,03/12/2020,2020-02-28,,WFC,Wells Fargo & Company,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7664,2020,03/12/2020,2020-02-21,,WFC,Wells Fargo & Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7665,2020,03/12/2020,2020-02-20,,WFC,Wells Fargo & Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7666,2020,03/12/2020,2020-02-21,,WFC,Wells Fargo & Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7667,2020,03/12/2020,2020-02-24,,WFC,Wells Fargo & Company,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7668,2020,03/12/2020,2020-02-28,,WRK,Westrock Company,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7669,2020,03/12/2020,2020-02-19,,--,Wichita Ks Water & Sewer util Rev Ref- ser B 5.0%; Due 10/01/2024,purchase,"$15,001 - $50,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016196.pdf,False
7670,2020,01/03/2020,2019-10-31,,FBSI,"First Bancshares, Inc. / Due to an acquisition, 1,285 shares of stock were received.",exchange,"$15,001 - $50,000",Hon. Matt Gaetz,FL01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,False
7671,2020,01/03/2020,2019-12-19,,FBSI,"First Bancshares, Inc.",sale_full,"$15,001 - $50,000",Hon. Matt Gaetz,FL01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,True
7672,2020,01/03/2020,2019-10-31,,--,"First Florida Bank / 5,000 shares of First Florida Bank stock (closely held) were sold.",sale_full,"$50,001 - $100,000",Hon. Matt Gaetz,FL01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013811.pdf,True
7673,2020,03/06/2020,2020-02-20,joint,--,Reedy Creek Impt Dist FLA 5% 06/01/2038,purchase,"$50,001 - $100,000",Hon. Ann Wagner,MO02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217065.pdf,False
7674,2021,09/07/2021,2021-08-10,self,CAT,Caterpillar Inc 3.424% due 05/15/24,purchase,"$15,001 - $50,000",Hon. Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019438.pdf,False
7675,2021,09/07/2021,2021-08-17,,PG,Procter & Gamble Company,purchase,"$1,001 - $15,000",Hon. Lloyd Doggett,TX35,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019437.pdf,False
7676,2021,09/07/2021,2021-08-05,,ESGC,Eros STC Global Corporation Class A ordinary shares,sale_partial,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019436.pdf,False
7677,2021,04/19/2021,2021-03-04,,AMTX,Aemetis Inc,purchase,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018601.pdf,False
7678,2021,04/19/2021,2021-03-04,,AMTX,Aemetis Inc,purchase,"$15,001 - $50,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018601.pdf,False
7679,2021,04/19/2021,2021-03-04,,AMTX,Aemetis Inc,purchase,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018601.pdf,False
7680,2021,04/19/2021,2021-03-04,,AMTX,Aemetis Inc,purchase,"$1,001 - $15,000",Hon. Brian Mast,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018601.pdf,False
7681,2021,04/19/2021,2021-03-24,self,--,New York St Environmental FACS,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7682,2021,04/19/2021,2021-03-15,self,--,New York NY City HSG Dev CORP,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7683,2021,04/19/2021,2021-03-10,self,WLTW,Willis Towers Waston,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7684,2021,04/19/2021,2021-03-11,self,DOV,Dover Corp,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7685,2021,04/19/2021,2021-03-12,self,LBRDK,Liberty Broadband Corp Series C,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7686,2021,04/19/2021,2021-03-16,self,NVDA,NVIDIA Corp,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7687,2021,04/19/2021,2021-03-30,self,ADBE,Adobe Inc,purchase,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7688,2021,04/19/2021,2021-03-10,self,NVDA,NVIDIA,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7689,2021,04/19/2021,2021-03-10,self,MA,Mastercard Inc,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7690,2021,04/19/2021,2021-03-09,self,NBIX,Neurocrine Biosciences Inc,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7691,2021,04/19/2021,2021-03-09,self,NVDA,NVIDIA Corp,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7692,2021,04/19/2021,2021-03-18,self,LGI,LGI Homes,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7693,2021,04/19/2021,2021-03-23,self,NVDA,NVIDIA Corp,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7694,2021,04/19/2021,2021-03-19,self,FMS,Fresenius Medical Care AG & Co. KGaA,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7695,2021,04/19/2021,2021-03-17,self,UL,Unilever PLC,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7696,2021,04/19/2021,2021-03-30,self,PGR,Progressive Corp Ohio,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7697,2021,04/19/2021,2021-03-22,self,DG,Dollar General Corp,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7698,2021,04/19/2021,2021-03-12,self,CSL,Carlisle Companies Incorporated,purchase,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7699,2021,04/19/2021,2021-03-12,self,HS,Henry Schein Inc,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7700,2021,04/19/2021,2021-03-04,self,PAHC,Phibro Animal Health Corporation,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7701,2021,04/19/2021,2021-03-02,self,NSIT,Insight Enterprises Inc,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7702,2021,04/19/2021,2021-03-02,self,FCN,FTI Consulting Inc,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7703,2021,04/19/2021,2021-03-12,self,--,Ohio HSG FIN AGY SINGLE FAMILY,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7704,2021,04/19/2021,2021-03-02,self,TRN,Trinity Industries Inc,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7705,2021,04/19/2021,2021-03-17,self,AWI,Armstrong World Industries Co,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7706,2021,04/19/2021,2021-03-04,self,GHC,Graham Holdings Co,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7707,2021,04/19/2021,2021-03-11,self,--,TEMPLE TEX,sale_full,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7708,2021,04/19/2021,2021-03-12,self,AVY,Avery Dennison Corp,purchase,"$1,001 - $15,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7709,2021,04/19/2021,2021-03-25,self,R,Ryder Systems Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7710,2021,04/19/2021,2021-03-22,self,TJX,TJX COS INC New,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7711,2021,04/19/2021,2021-03-12,self,R,Ryder Systems Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7712,2021,04/19/2021,2021-03-23,self,--,Massachusetts St HSG FIN AGY H,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7713,2021,04/19/2021,2021-03-23,self,GDDY,GoDaddy Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7714,2021,04/19/2021,2021-03-01,self,--,Wisconsin St CFTS PARTN,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7715,2021,04/19/2021,2021-03-09,self,BURL,Burlington Stores inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7716,2021,04/19/2021,2021-03-31,self,GDDY,GoDaddy Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7717,2021,04/19/2021,2021-03-10,self,SIRI,Sirius XM Holdings Inc,sale_partial,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7718,2021,04/19/2021,2021-03-10,self,BURL,Burlington Stores Inc,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7719,2021,04/19/2021,2021-03-29,self,WB2.SG,WABTEC,sale_full,"$15,001 - $50,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7720,2021,04/19/2021,2021-03-30,self,GDDY,GoDaddy Inc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7721,2021,04/19/2021,2021-03-09,self,SIRI,Sirius HM Holdings Inc,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
7722,2021,04/19/2021,2021-03-12,self,--,King County Wash SCH Dist No 412,sale_full,"$50,001 - $100,000",Hon. Michael T. McCaul,TX10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,False
